evidence_id,formula,query,title,journal,year,doi,url,abstract_snippet,evidence_type,relevance_note,data_status,publisher,issn,discovery_scope,topic,material_system_hint
LIT-MULTI-0102,CrN,CrN coating corrosion,Corrosion Behavior of TiN/CrN Nanoscale Multi-layered Coating in Ringer's Solution,International Journal of Engineering,2020.0,10.5829/ije.2020.33.02b.18,https://doi.org/10.5829/ije.2020.33.02b.18,,Crossref DOI期刊论文候选,按 DOI、期刊名和材料题名相关性筛选，接近 SCI 检索入口；是否 SCI 收录需 Web of Science 人工复核,SCI 候选文献线索，尚未完成 Web of Science 收录核验、全文精读和实验指标抽取,International Digital Organization for Scientific Information (IDOSI),1728-144X|1735-9244,,,
LIT-MULTI-0103,CrN,CrN coating corrosion,Amorphous CrN/CrAlN multilayer coating: Tailored interface design for enhanced corrosion and wear resistance in marine engineering environments,Corrosion Science,2026.0,10.1016/j.corsci.2026.113684,https://doi.org/10.1016/j.corsci.2026.113684,,Crossref DOI期刊论文候选,按 DOI、期刊名和材料题名相关性筛选，接近 SCI 检索入口；是否 SCI 收录需 Web of Science 人工复核,SCI 候选文献线索，尚未完成 Web of Science 收录核验、全文精读和实验指标抽取,Elsevier BV,0010-938X,,,
LIT-MULTI-0104,CrN,CrN coating wear corrosion,New coating with superior corrosion and wear performances: Parylene C/CrN duplex coating,Journal of Vacuum Science &amp; Technology B,2023.0,10.1116/6.0002982,https://doi.org/10.1116/6.0002982,"Growth defects such as pores during preparation restrict the service life and wide applications of CrN coating. To improve the corrosion and tribological behaviors of CrN coatings, in this work, the parylene C (PC)/CrN duplex coatings with different CrN layer thicknesses were fabricated, combining chemical vapor deposition and physical vapor deposition technologies. The surface morphologies and chemical bonds of as-d",Crossref DOI期刊论文候选,按 DOI、期刊名和材料题名相关性筛选，接近 SCI 检索入口；是否 SCI 收录需 Web of Science 人工复核,SCI 候选文献线索，尚未完成 Web of Science 收录核验、全文精读和实验指标抽取,American Vacuum Society,2166-2746|2166-2754,,,
LIT-MULTI-0105,CrN,CrN coating wear corrosion,"Microstructure, Wear Resistance and Corrosion Resistance of CrN Coating with Platinum-Iridium Co-Doping",Coatings,2024.0,10.3390/coatings14020238,https://doi.org/10.3390/coatings14020238,"A novel Pt-Ir co-doping strategy was devised to enhance the corrosion resistance of CrN coating. The deposited CrN coating exhibits a coherent growth pattern, resulting in significant mechanical strength and large grain sizes. However, during the corrosion process, corrosive fluids infiltrate through growth defects, leading to inadequate corrosion resistance of the coating. By incorporating Pt-Ir atoms as dopants, co",Crossref DOI期刊论文候选,按 DOI、期刊名和材料题名相关性筛选，接近 SCI 检索入口；是否 SCI 收录需 Web of Science 人工复核,SCI 候选文献线索，尚未完成 Web of Science 收录核验、全文精读和实验指标抽取,MDPI AG,2079-6412,,,
LIT-MULTI-0106,AlN,AlN coating corrosion coating,Oxidation mechanism of a nanocrystalline NiCrAlYSiHfN/AlN multilayer coating,Corrosion Science,2019.0,10.1016/j.corsci.2019.05.009,https://doi.org/10.1016/j.corsci.2019.05.009,,Crossref DOI期刊论文候选,按 DOI、期刊名和材料题名相关性筛选，接近 SCI 检索入口；是否 SCI 收录需 Web of Science 人工复核,SCI 候选文献线索，尚未完成 Web of Science 收录核验、全文精读和实验指标抽取,Elsevier BV,0010-938X,,,
LIT-MULTI-0107,AlN,AlN coating corrosion coating,Microstructure and oxidation behavior of a Ni+CrAlYSiHfN/AlN multilayer coating fabricated by reactive magnetron sputtering,Corrosion Science,2016.0,10.1016/j.corsci.2015.12.012,https://doi.org/10.1016/j.corsci.2015.12.012,,Crossref DOI期刊论文候选,按 DOI、期刊名和材料题名相关性筛选，接近 SCI 检索入口；是否 SCI 收录需 Web of Science 人工复核,SCI 候选文献线索，尚未完成 Web of Science 收录核验、全文精读和实验指标抽取,Elsevier BV,0010-938X,,,
LIT-MULTI-0108,AlN,AlN coating wear corrosion,Improving wear resistance and corrosion resistance of AZ31 magnesium alloy by DLC/AlN/Al coating,Surface and Coatings Technology,2010.0,10.1016/j.surfcoat.2010.08.103,https://doi.org/10.1016/j.surfcoat.2010.08.103,,Crossref DOI期刊论文候选,按 DOI、期刊名和材料题名相关性筛选，接近 SCI 检索入口；是否 SCI 收录需 Web of Science 人工复核,SCI 候选文献线索，尚未完成 Web of Science 收录核验、全文精读和实验指标抽取,Elsevier BV,0257-8972,,,
LIT-MULTI-0109,AlN,AlN PVD coating corrosion,Corrosion Studies of Nanostructured AlN Coating Deposited on 23/8N Nitronic Steel by PVD Method,Materials Today: Proceedings,2017.0,10.1016/j.matpr.2017.06.351,https://doi.org/10.1016/j.matpr.2017.06.351,,Crossref DOI期刊论文候选,按 DOI、期刊名和材料题名相关性筛选，接近 SCI 检索入口；是否 SCI 收录需 Web of Science 人工复核,SCI 候选文献线索，尚未完成 Web of Science 收录核验、全文精读和实验指标抽取,Elsevier BV,2214-7853,,,
LIT-MULTI-0110,AlN,AlN PVD coating corrosion,Production of AlN films: ion nitriding versus PVD coating,Thin Solid Films,2004.0,10.1016/j.tsf.2004.08.129,https://doi.org/10.1016/j.tsf.2004.08.129,,Crossref DOI期刊论文候选,按 DOI、期刊名和材料题名相关性筛选，接近 SCI 检索入口；是否 SCI 收录需 Web of Science 人工复核,SCI 候选文献线索，尚未完成 Web of Science 收录核验、全文精读和实验指标抽取,Elsevier BV,0040-6090,,,
LIT-MULTI-0111,Cr2O3,chromium oxide coating corrosion,The influence of chromium oxide coating weight on filiform corrosion of trivalent chromium coatings for packaging steel,Electrochimica Acta,2025.0,10.1016/j.electacta.2025.145943,https://doi.org/10.1016/j.electacta.2025.145943,,Crossref DOI期刊论文候选,按 DOI、期刊名和材料题名相关性筛选，接近 SCI 检索入口；是否 SCI 收录需 Web of Science 人工复核,SCI 候选文献线索，尚未完成 Web of Science 收录核验、全文精读和实验指标抽取,Elsevier BV,0013-4686,,,
LIT-MULTI-0112,ZrO2,ZrO2 coating corrosion,Electrolytic MgO/ZrO2 duplex-layer coating on AZ91D magnesium alloy for corrosion resistance,Corrosion Science,2013.0,10.1016/j.corsci.2013.06.037,https://doi.org/10.1016/j.corsci.2013.06.037,,Crossref DOI期刊论文候选,按 DOI、期刊名和材料题名相关性筛选，接近 SCI 检索入口；是否 SCI 收录需 Web of Science 人工复核,SCI 候选文献线索，尚未完成 Web of Science 收录核验、全文精读和实验指标抽取,Elsevier BV,0010-938X,,,
LIT-MULTI-0113,ZrO2,ZrO2 coating corrosion,Corrosion and Wear Properties of Cr Coating and ZrO2/Cr Bilayer Coating on Zr-4 Alloy,Coatings,2022.0,10.3390/coatings12091281,https://doi.org/10.3390/coatings12091281,"In this study, duplex surface treatments were used to prepare a ZrO2/Cr bilayer coating on zirconium alloy cladding for enhancing the wear and corrosion behaviors. The surface and cross-section morphology of coated Zr-4 alloy was characterized; the results show that the Cr- and ZrO2/Cr-coated samples had similar morphology, and more obvious surface undulates could be observed on the ZrO2/Cr coating than the pure Cr c",Crossref DOI期刊论文候选,按 DOI、期刊名和材料题名相关性筛选，接近 SCI 检索入口；是否 SCI 收录需 Web of Science 人工复核,SCI 候选文献线索，尚未完成 Web of Science 收录核验、全文精读和实验指标抽取,MDPI AG,2079-6412,,,
LIT-MULTI-0114,ZrO2,ZrO2 coating wear corrosion,Characterisation of ZrO2 layers deposited on Al2O3 coating,Wear,2009.0,10.1016/j.wear.2008.04.041,https://doi.org/10.1016/j.wear.2008.04.041,,Crossref DOI期刊论文候选,按 DOI、期刊名和材料题名相关性筛选，接近 SCI 检索入口；是否 SCI 收录需 Web of Science 人工复核,SCI 候选文献线索，尚未完成 Web of Science 收录核验、全文精读和实验指标抽取,Elsevier BV,0043-1648,,,
LIT-MULTI-0115,ZrO2,ZrO2 PVD coating corrosion,Biocompatibility and Corrosion Resistance of Si/ZrO2 Bioceramic Coating on AZ91D Using Electron Beam Physical Vapor Deposition (EB-PVD) for Advanced Biomedical Applications,Metals,2024.0,10.3390/met14060607,https://doi.org/10.3390/met14060607,"Herein, ZrO2 and Si + ZrO2 composite coatings on AZ91D alloys are deposited at a constant voltage of 8 kV and 1 Å/s deposition rate using the electron beam physical vapor deposition (EBPVD) method. Further, the samples are examined for surface morphology, phase analysis, adhesion, corrosion, and antibacterial properties, as per ASTM standards. The adhesion strength of the composite (Si + ZrO2) coating nominally dropp",Crossref DOI期刊论文候选,按 DOI、期刊名和材料题名相关性筛选，接近 SCI 检索入口；是否 SCI 收录需 Web of Science 人工复核,SCI 候选文献线索，尚未完成 Web of Science 收录核验、全文精读和实验指标抽取,MDPI AG,2075-4701,,,
LIT-MULTI-0116,ZrO2,ZrO2 PVD coating corrosion,Oxidation und Versagen von EB-PVD-ZrO2-Wärmedämmschichtsystemen für Gasturbinen unter Hochtemperaturbeanspruchung,Materials and Corrosion,1999.0,10.1002/(sici)1521-4176(199907)50:7<417::aid-maco417>3.0.co;2-x,https://doi.org/10.1002/(sici)1521-4176(199907)50:7<417::aid-maco417>3.0.co;2-x,,Crossref DOI期刊论文候选,按 DOI、期刊名和材料题名相关性筛选，接近 SCI 检索入口；是否 SCI 收录需 Web of Science 人工复核,SCI 候选文献线索，尚未完成 Web of Science 收录核验、全文精读和实验指标抽取,Wiley,0947-5117|1521-4176,,,
LIT-MULTI-0117,ZrO2,zirconia coating corrosion,The structure and corrosion barrier performance of nanocrystalline zirconia electrodeposited coating,Corrosion Science,2009.0,10.1016/j.corsci.2009.05.004,https://doi.org/10.1016/j.corsci.2009.05.004,,Crossref DOI期刊论文候选,按 DOI、期刊名和材料题名相关性筛选，接近 SCI 检索入口；是否 SCI 收录需 Web of Science 人工复核,SCI 候选文献线索，尚未完成 Web of Science 收录核验、全文精读和实验指标抽取,Elsevier BV,0010-938X,,,
LIT-MULTI-0118,ZrO2,zirconia coating corrosion,Electrolytic calcium phosphate/zirconia composite coating on AZ91D magnesium alloy for enhancing corrosion resistance and bioactivity,Corrosion Science,2016.0,10.1016/j.corsci.2015.11.029,https://doi.org/10.1016/j.corsci.2015.11.029,,Crossref DOI期刊论文候选,按 DOI、期刊名和材料题名相关性筛选，接近 SCI 检索入口；是否 SCI 收录需 Web of Science 人工复核,SCI 候选文献线索，尚未完成 Web of Science 收录核验、全文精读和实验指标抽取,Elsevier BV,0010-938X,,,
LIT-MULTI-0119,拓展主题：金属与合金镀层,metallic coating marine corrosion protection steel,Developing a self‐healing anticorrosion coating for steel protection in marine tidal zone,Materials and Corrosion,2024.0,10.1002/maco.202314174,https://doi.org/10.1002/maco.202314174,"AbstractA self‐healing anticorrosion protective was developed for steel st‐37 exposed to the marine tidal zone, which is composed of a multi‐layer polymer coating. The coating includes zinc‐rich epoxy primer, self‐healing microencapsulated embedded epoxy, and a top coat consisting of polyurethane incorporated with silica nanoparticles. The size of microcapsules decreased with increasing agitation during encapsulation",Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Wiley,0947-5117|1521-4176,材料体系拓展主题,拓展主题：金属与合金镀层,金属与合金镀层
LIT-MULTI-0120,拓展主题：金属与合金镀层,metallic coating marine corrosion protection steel,Superhydrophobic nickel coating for anti-corrosion steel protection,International Journal of Corrosion and Scale Inhibition,2026.0,10.17675/2305-6894-2026-15-1-19,https://doi.org/10.17675/2305-6894-2026-15-1-19,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,IFHAN,2305-6894,材料体系拓展主题,拓展主题：金属与合金镀层,金属与合金镀层
LIT-MULTI-0121,拓展主题：金属与合金镀层,metallic coating marine corrosion protection steel,The corrosion protection of mild steel by polypyrrole/polyphenol multilayer coating,Corrosion Science,2004.0,10.1016/j.corsci.2004.03.003,https://doi.org/10.1016/j.corsci.2004.03.003,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0010-938X,材料体系拓展主题,拓展主题：金属与合金镀层,金属与合金镀层
LIT-MULTI-0122,拓展主题：金属与合金镀层,metallic coating marine corrosion protection steel,Single-source hybrid inhibitor for corrosion protection of mild steel with TiO2 conversion coating,Corrosion Communications,2026.0,10.1016/j.corcom.2025.02.002,https://doi.org/10.1016/j.corcom.2025.02.002,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,2667-2669,材料体系拓展主题,拓展主题：金属与合金镀层,金属与合金镀层
LIT-MULTI-0123,拓展主题：金属与合金镀层,electroless nickel coating corrosion wear marine,Corrosion of AZ91D magnesium alloy with a chemical conversion coating and electroless nickel layer,Corrosion Science,2004.0,10.1016/j.corsci.2003.09.023,https://doi.org/10.1016/j.corsci.2003.09.023,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0010-938X,材料体系拓展主题,拓展主题：金属与合金镀层,金属与合金镀层
LIT-MULTI-0124,拓展主题：金属与合金镀层,electroless nickel coating corrosion wear marine,Solid particle erosion–corrosion behaviour of a novel HVOF nickel aluminium bronze coating for marine applications—correlation between mass loss and electrochemical measurements,Wear,2005.0,10.1016/j.wear.2004.02.019,https://doi.org/10.1016/j.wear.2004.02.019,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0043-1648,材料体系拓展主题,拓展主题：金属与合金镀层,金属与合金镀层
LIT-MULTI-0125,拓展主题：金属与合金镀层,electroless nickel coating corrosion wear marine,Electroless nickel—a wear resistant coating,Transactions of the IMF,1988.0,10.1080/00202967.1988.11870806,https://doi.org/10.1080/00202967.1988.11870806,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Informa UK Limited,0020-2967|1745-9192,材料体系拓展主题,拓展主题：金属与合金镀层,金属与合金镀层
LIT-MULTI-0126,拓展主题：金属与合金镀层,electroless nickel coating corrosion wear marine,"Influence of aging treatment on microstructure, wear and corrosion behavior of a nickel base hardfaced coating",Wear,2011.0,10.1016/j.wear.2011.05.041,https://doi.org/10.1016/j.wear.2011.05.041,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0043-1648,材料体系拓展主题,拓展主题：金属与合金镀层,金属与合金镀层
LIT-MULTI-0127,拓展主题：热喷涂涂层,arc sprayed aluminum coating marine corrosion,Microstructure and Anti-Corrosion Properties of Arc-Sprayed Aluminum Coating in Splash Zone,Advanced Materials Research,2011.0,10.4028/www.scientific.net/amr.199-200.1949,https://doi.org/10.4028/www.scientific.net/amr.199-200.1949,Aluminum coatings were developed by arc spray on mild carbon steel Q235. Scanning electron microscopy detection shows that the coatings have good bonding with the substrate and have low porosity. The corrosion behaviors of the coatings in splash zone were studied. The results show that free corrosion potentials of aluminum coatings are much lower than that of Q235. Potentiodynamic polarization measurements reveal tha,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,"Trans Tech Publications, Ltd.",1662-8985,材料体系拓展主题,拓展主题：热喷涂涂层,热喷涂涂层
LIT-MULTI-0128,拓展主题：热喷涂涂层,arc sprayed aluminum coating marine corrosion,Effect of micro arc oxidation on micro – structure and electrochemical corrosion performance of cold sprayed aluminum coating,Anti-Corrosion Methods and Materials,2018.0,10.1108/acmm-05-2018-1942,https://doi.org/10.1108/acmm-05-2018-1942,"Purpose To improve the electrochemical corrosion resistance of cold sprayed Al coating. Design/methodology/approach A cold sprayed aluminum (Al) coating fabricated on S355 structural steel was oxidized using a micro arc oxidation (MAO). The electrochemical corrosion and impedance spectroscopy were tested to investigate its corrosion performance. Findings The MAO film is primarily α-Al2O3 and γ-Al2O3, which increases ",Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Emerald,0003-5599,材料体系拓展主题,拓展主题：热喷涂涂层,热喷涂涂层
LIT-MULTI-0129,拓展主题：热喷涂涂层,arc sprayed aluminum coating marine corrosion,Influence of FeCrAl Coating Arc Sprayed on Aluminum Corrosion Resistance of H13 Steel,Materials Science Forum,2015.0,10.4028/www.scientific.net/msf.817.565,https://doi.org/10.4028/www.scientific.net/msf.817.565,"FeCrAl coating was prepared on the surface of H13 steel through electric arc spraying (EASP) technology. The surface and cross section morphology, elements and phase composition of the composite coating were analyzed by the means of scanning electron microscopy (SEM), energy dispersive spectrometer (EDS) and X-ray diffraction (XRD). The aluminum corrosion resistance was tested by the static hot-dip aluminum method in",Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,"Trans Tech Publications, Ltd.",1662-9752,材料体系拓展主题,拓展主题：热喷涂涂层,热喷涂涂层
LIT-MULTI-0130,拓展主题：热喷涂涂层,arc sprayed aluminum coating marine corrosion,Study of Twin Wire Arc Sprayed Zinc/Aluminum Coating on Low Carbon Steel Substrate: Application to Corrosion Protection,Advanced Materials Research,2013.0,10.4028/www.scientific.net/amr.685.271,https://doi.org/10.4028/www.scientific.net/amr.685.271,"Experimental study of twin wire arc sprayed Zn/Al coating on low carbon steel substrate has been undertaken in the present paper. The spray distances have a pronounced effect on the coating microstructure and it’s resistance against corrosion. Structural and surface morphological analyses of the Zn/Al coatings were performed using XRD, SEM, microhardness, metallographic microscope and gravimetric measurement analysis",Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,"Trans Tech Publications, Ltd.",1662-8985,材料体系拓展主题,拓展主题：热喷涂涂层,热喷涂涂层
LIT-MULTI-0131,拓展主题：陶瓷与硬质涂层,hard coating corrosion wear seawater,Hard coating titanium,Wear,1958.0,10.1016/0043-1648(58)90440-x,https://doi.org/10.1016/0043-1648(58)90440-x,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0043-1648,材料体系拓展主题,拓展主题：陶瓷与硬质涂层,陶瓷与硬质涂层
LIT-MULTI-0132,拓展主题：陶瓷与硬质涂层,hard coating corrosion wear seawater,Wear and Corrosion Resistance of CrYN Coating in Artificial Seawater,Metals,2023.0,10.3390/met13020183,https://doi.org/10.3390/met13020183,"In this study, CrYN coatings were prepared using multi-arc ion plating at various substrate bias voltages (−50 V, −100 V, −150 V, and −200 V). X-ray diffractometry and scanning electron microscopy were used to characterize the composition and microstructure of the coatings. An electrochemical workstation and a ball-on-disk tribometer were used to investigate their corrosion and friction behavior. The results show tha",Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,MDPI AG,2075-4701,材料体系拓展主题,拓展主题：陶瓷与硬质涂层,陶瓷与硬质涂层
LIT-MULTI-0133,拓展主题：陶瓷与硬质涂层,hard coating corrosion wear seawater,CrNx — a hard coating for corrosion and wear resistance,Materials Science and Engineering,1993.0,10.1016/0025-5416(93)90011-t,https://doi.org/10.1016/0025-5416(93)90011-t,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0025-5416,材料体系拓展主题,拓展主题：陶瓷与硬质涂层,陶瓷与硬质涂层
LIT-MULTI-0134,拓展主题：陶瓷与硬质涂层,hard coating corrosion wear seawater,Friction and wear properties of hard coating materials on textured hard disk sliders,Wear,2000.0,10.1016/s0043-1648(00)00433-6,https://doi.org/10.1016/s0043-1648(00)00433-6,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0043-1648,材料体系拓展主题,拓展主题：陶瓷与硬质涂层,陶瓷与硬质涂层
LIT-MULTI-0135,拓展主题：溶胶凝胶与杂化涂层,sol gel coating corrosion protection marine steel,Corrosion Protection of Steel by Hybrid Sol-Gel Coating,Key Engineering Materials,2004.0,10.4028/www.scientific.net/kem.264-268.387,https://doi.org/10.4028/www.scientific.net/kem.264-268.387,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,"Trans Tech Publications, Ltd.",1662-9795,材料体系拓展主题,拓展主题：溶胶凝胶与杂化涂层,溶胶凝胶与有机-无机杂化涂层
LIT-MULTI-0136,拓展主题：溶胶凝胶与杂化涂层,sol gel coating corrosion protection marine steel,Study of corrosion protection of mild steel by eco-friendly silane sol–gel coating,Journal of Sol-Gel Science and Technology,2014.0,10.1007/s10971-014-3286-8,https://doi.org/10.1007/s10971-014-3286-8,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Springer Science and Business Media LLC,0928-0707|1573-4846,材料体系拓展主题,拓展主题：溶胶凝胶与杂化涂层,溶胶凝胶与有机-无机杂化涂层
LIT-MULTI-0137,拓展主题：溶胶凝胶与杂化涂层,sol gel coating corrosion protection marine steel,Development of an ecofriendly silane sol-gel coating with zinc acetylacetonate corrosion inhibitor for active protection of mild steel in sodium chloride solution,Journal of Sol-Gel Science and Technology,2017.0,10.1007/s10971-016-4180-3,https://doi.org/10.1007/s10971-016-4180-3,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Springer Science and Business Media LLC,0928-0707|1573-4846,材料体系拓展主题,拓展主题：溶胶凝胶与杂化涂层,溶胶凝胶与有机-无机杂化涂层
LIT-MULTI-0138,拓展主题：溶胶凝胶与杂化涂层,sol gel coating corrosion protection marine steel,Scratch-resistant anticorrosion sol–gel coating for the protection of AZ31 magnesium alloy via a low temperature sol–gel route,Corrosion Science,2010.0,10.1016/j.corsci.2010.04.002,https://doi.org/10.1016/j.corsci.2010.04.002,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0010-938X,材料体系拓展主题,拓展主题：溶胶凝胶与杂化涂层,溶胶凝胶与有机-无机杂化涂层
LIT-MULTI-0139,拓展主题：溶胶凝胶与杂化涂层,organic inorganic hybrid coating anticorrosion,High solids organic-inorganic hybrid coatings based on silicone-epoxy-silica coating with improved anticorrosion performance for AA2024 protection,Progress in Organic Coatings,2020.0,10.1016/j.porgcoat.2019.105374,https://doi.org/10.1016/j.porgcoat.2019.105374,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0300-9440,材料体系拓展主题,拓展主题：溶胶凝胶与杂化涂层,溶胶凝胶与有机-无机杂化涂层
LIT-MULTI-0140,拓展主题：溶胶凝胶与杂化涂层,organic inorganic hybrid coating anticorrosion,Organic/inorganic hybrid waterborne polyurethane coatings with self-healing properties for anticorrosion application,Progress in Organic Coatings,2023.0,10.1016/j.porgcoat.2022.107244,https://doi.org/10.1016/j.porgcoat.2022.107244,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0300-9440,材料体系拓展主题,拓展主题：溶胶凝胶与杂化涂层,溶胶凝胶与有机-无机杂化涂层
LIT-MULTI-0141,拓展主题：溶胶凝胶与杂化涂层,organic inorganic hybrid coating anticorrosion,Epoxy-based coating containing polyaniline/zinc phosphate hybrid: Effect of hardener on anticorrosion performance,Progress in Organic Coatings,2021.0,10.1016/j.porgcoat.2021.106532,https://doi.org/10.1016/j.porgcoat.2021.106532,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0300-9440,材料体系拓展主题,拓展主题：溶胶凝胶与杂化涂层,溶胶凝胶与有机-无机杂化涂层
LIT-MULTI-0142,拓展主题：溶胶凝胶与杂化涂层,organic inorganic hybrid coating anticorrosion,Hybrid MXene (Ti3C2Tx)/polyaniline nanosheets as additives for enhancing anticorrosion properties of Zn-epoxy coating,Progress in Organic Coatings,2022.0,10.1016/j.porgcoat.2022.107173,https://doi.org/10.1016/j.porgcoat.2022.107173,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0300-9440,材料体系拓展主题,拓展主题：溶胶凝胶与杂化涂层,溶胶凝胶与有机-无机杂化涂层
LIT-MULTI-0143,拓展主题：溶胶凝胶与杂化涂层,silane sol gel coating marine corrosion,Advances in the Modification of Silane-Based Sol-Gel Coating to Improve the Corrosion Resistance of Magnesium Alloys,Molecules,2023.0,10.3390/molecules28062563,https://doi.org/10.3390/molecules28062563,"As the lightest structural materials, magnesium (Mg) alloys play a significant role in vehicle weight reduction, aerospace, military equipment, energy saving, and emission reduction. However, the poor corrosion resistance of Mg alloys has become a bottleneck restricting its wide application. Developing a good surface protective coating can effectively improve the corrosion resistance of Mg alloys. The silane-based so",Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,MDPI AG,1420-3049,材料体系拓展主题,拓展主题：溶胶凝胶与杂化涂层,溶胶凝胶与有机-无机杂化涂层
